age,gender,race,age_cat,priors_count,juv_fel_count,juv_misd_count,c_charge_degree,decile_score,two_year_recid
37,Female,Hispanic,25 - 45,0,0,0,M,1,1
35,Male,Hispanic,25 - 45,5,0,0,M,2,0
21,Male,Caucasian,Less than 25,1,0,0,F,6,1
45,Male,African-American,Greater than 45,1,0,0,F,9,0
22,Female,African-American,Less than 25,2,0,1,M,8,1
29,Male,African-American,25 - 45,6,0,0,F,8,1
30,Female,African-American,25 - 45,0,0,0,M,2,0
45,Male,Caucasian,Greater than 45,3,0,0,M,3,1
24,Female,African-American,Less than 25,2,0,0,F,4,0
31,Male,Caucasian,25 - 45,4,0,0,F,8,1
56,Male,Caucasian,Greater than 45,0,0,0,M,1,0
44,Female,Hispanic,25 - 45,4,0,0,F,3,1
24,Male,African-American,Less than 25,14,0,4,F,10,1
38,Male,African-American,25 - 45,11,0,0,F,6,0
51,Male,African-American,Greater than 45,22,0,0,F,9,1
22,Male,Caucasian,Less than 25,0,0,0,F,3,0
28,Male,African-American,25 - 45,5,0,0,M,8,0
47,Male,African-American,Greater than 45,19,0,0,F,8,1
51,Male,African-American,Greater than 45,0,0,0,M,4,1
25,Male,Caucasian,25 - 45,1,0,0,M,3,0
53,Male,Hispanic,Greater than 45,1,0,0,F,1,0
30,Male,African-American,25 - 45,0,0,0,F,1,0
33,Male,Caucasian,25 - 45,0,0,0,F,6,1
35,Male,African-American,25 - 45,5,0,0,F,4,1
33,Female,African-American,25 - 45,0,0,0,F,2,0
65,Male,African-American,Greater than 45,11,0,0,F,10,0
59,Male,Other,Greater than 45,1,0,0,M,1,0
37,Female,African-American,25 - 45,4,0,0,M,5,0
33,Female,Caucasian,25 - 45,1,0,0,F,7,0
27,Male,African-American,25 - 45,2,0,0,F,7,1
29,Female,African-American,25 - 45,9,0,0,F,7,1
26,Male,Native American,25 - 45,11,0,0,F,8,1
24,Male,African-American,Less than 25,3,0,0,F,10,1
43,Male,African-American,25 - 45,5,0,0,F,9,0
37,Male,African-American,25 - 45,11,0,0,M,7,1
53,Male,African-American,Greater than 45,13,0,0,F,7,0
43,Male,African-American,25 - 45,4,0,0,F,1,0
26,Male,African-American,25 - 45,4,0,0,F,8,1
30,Female,Caucasian,25 - 45,1,0,0,M,3,0
27,Male,African-American,25 - 45,6,0,0,F,7,1
39,Male,Caucasian,25 - 45,9,0,0,F,5,1
37,Male,Caucasian,25 - 45,4,0,0,M,4,1
22,Male,Caucasian,Less than 25,3,0,0,M,10,1
25,Male,Caucasian,25 - 45,0,0,0,F,6,0
26,Male,Hispanic,25 - 45,1,0,0,F,5,0
28,Female,Caucasian,25 - 45,0,0,0,M,6,0
25,Male,African-American,25 - 45,0,0,0,M,5,1
58,Male,Caucasian,Greater than 45,1,0,0,F,1,0
29,Female,Caucasian,25 - 45,1,0,0,M,5,1
33,Male,African-American,25 - 45,8,0,0,F,5,0
38,Male,African-American,25 - 45,0,0,0,F,1,0
38,Male,Caucasian,25 - 45,2,0,0,F,3,0
59,Male,African-American,Greater than 45,22,0,0,F,6,1
29,Male,Other,25 - 45,4,0,0,M,5,1
57,Male,African-American,Greater than 45,9,0,0,F,5,0
53,Male,Caucasian,Greater than 45,0,0,0,M,2,1
33,Male,African-American,25 - 45,2,0,0,F,8,1
58,Male,Caucasian,Greater than 45,1,0,0,M,1,0
51,Male,Caucasian,Greater than 45,1,0,0,M,1,0
25,Male,African-American,25 - 45,11,0,0,F,9,1
53,Male,Caucasian,Greater than 45,2,0,0,F,4,0
32,Male,Caucasian,25 - 45,0,0,0,M,6,1
35,Male,African-American,25 - 45,6,0,0,F,8,1
39,Male,Caucasian,25 - 45,1,0,0,F,1,0
36,Male,Hispanic,25 - 45,1,0,0,M,9,0
42,Female,Caucasian,25 - 45,5,0,0,M,4,1
37,Male,African-American,25 - 45,0,0,0,M,2,0
39,Male,Caucasian,25 - 45,0,0,0,F,1,0
52,Female,Caucasian,Greater than 45,3,0,0,M,1,0
60,Male,Other,Greater than 45,1,0,0,M,1,0
37,Male,Hispanic,25 - 45,2,0,0,M,1,0
42,Male,Caucasian,25 - 45,4,0,0,F,1,1
44,Male,Hispanic,25 - 45,0,0,0,M,1,1
23,Male,African-American,Less than 25,6,0,0,F,6,1
42,Female,African-American,25 - 45,0,0,0,M,1,1
28,Female,Caucasian,25 - 45,2,0,0,F,3,0
28,Male,African-American,25 - 45,5,0,0,F,4,0
38,Male,Caucasian,25 - 45,12,0,0,F,5,0
43,Female,African-American,25 - 45,2,0,0,F,2,1
42,Male,African-American,25 - 45,0,0,0,F,5,0
25,Female,Caucasian,25 - 45,0,0,0,M,3,0
32,Male,African-American,25 - 45,7,0,0,F,9,1
21,Male,African-American,Less than 25,0,0,0,F,6,1
35,Female,Caucasian,25 - 45,1,0,0,M,5,0
37,Male,Caucasian,25 - 45,0,0,0,F,5,0
33,Female,African-American,25 - 45,2,0,0,F,2,0
51,Female,Caucasian,Greater than 45,4,0,0,F,3,0
39,Male,Caucasian,25 - 45,3,0,0,F,4,0
35,Male,Hispanic,25 - 45,5,0,0,M,6,1
40,Male,African-American,25 - 45,3,0,0,F,7,0
32,Male,African-American,25 - 45,17,0,0,F,8,1
18,Male,Caucasian,Less than 25,4,5,0,F,8,1
32,Male,Caucasian,25 - 45,3,0,0,F,6,1
37,Male,Other,25 - 45,0,0,0,M,1,0
32,Male,African-American,25 - 45,10,0,0,F,6,1
47,Male,Caucasian,Greater than 45,5,0,0,M,3,1
23,Female,Caucasian,Less than 25,0,0,0,M,7,0
63,Male,Caucasian,Greater than 45,10,0,0,F,4,1
38,Male,African-American,25 - 45,16,0,1,F,9,1
32,Male,African-American,25 - 45,6,0,0,M,5,1
31,Male,African-American,25 - 45,4,0,0,F,8,1
23,Male,African-American,Less than 25,0,0,0,F,3,0
38,Male,Hispanic,25 - 45,1,0,0,M,5,0
47,Female,Caucasian,Greater than 45,0,0,0,M,1,0
33,Male,Caucasian,25 - 45,1,0,0,F,8,1
22,Male,Caucasian,Less than 25,1,0,0,F,4,0
26,Male,Caucasian,25 - 45,1,0,0,M,3,0
40,Male,Caucasian,25 - 45,0,0,0,M,1,1
36,Male,African-American,25 - 45,14,10,0,F,7,1
65,Female,Caucasian,Greater than 45,0,0,0,M,1,0
44,Male,Caucasian,25 - 45,4,0,0,M,5,1
22,Female,African-American,Less than 25,0,0,0,M,3,0
34,Male,Hispanic,25 - 45,0,0,0,M,1,0
38,Female,Hispanic,25 - 45,0,0,0,F,1,0
26,Female,Caucasian,25 - 45,4,0,0,F,3,1
20,Male,Hispanic,Less than 25,0,0,0,M,4,1
49,Male,Hispanic,Greater than 45,0,0,0,F,1,0
56,Male,African-American,Greater than 45,7,0,0,F,4,0
52,Male,Caucasian,Greater than 45,2,0,0,F,9,1
25,Male,Other,25 - 45,2,0,0,M,2,1
34,Male,African-American,25 - 45,5,0,0,F,1,0
33,Male,African-American,25 - 45,1,0,0,M,1,1
21,Male,African-American,Less than 25,1,0,1,F,7,0
46,Male,African-American,Greater than 45,9,0,0,F,4,0
22,Male,African-American,Less than 25,2,0,0,M,6,1
57,Male,Caucasian,Greater than 45,1,0,0,M,4,0
22,Male,African-American,Less than 25,2,0,0,F,3,1
48,Female,Caucasian,Greater than 45,1,0,0,M,1,1
40,Male,African-American,25 - 45,21,0,0,F,5,0
30,Female,African-American,25 - 45,1,0,0,F,2,0
21,Male,Caucasian,Less than 25,4,0,1,M,7,1
39,Female,African-American,25 - 45,22,0,2,F,10,1
27,Male,Caucasian,25 - 45,13,0,0,F,6,1
33,Female,Caucasian,25 - 45,0,0,0,M,6,1
24,Male,African-American,Less than 25,0,0,0,F,3,0
43,Male,African-American,25 - 45,0,0,0,F,1,1
45,Female,Caucasian,Greater than 45,0,0,0,M,1,0
51,Male,African-American,Greater than 45,3,0,0,F,3,0
35,Female,African-American,25 - 45,2,0,0,F,2,1
31,Male,African-American,25 - 45,9,0,0,M,7,1
27,Male,Caucasian,25 - 45,0,0,0,M,2,0
32,Male,African-American,25 - 45,1,0,0,F,2,0
49,Male,Caucasian,Greater than 45,0,0,0,M,1,0
29,Male,African-American,25 - 45,2,0,0,F,3,0
23,Male,African-American,Less than 25,2,0,1,F,6,1
30,Male,Asian,25 - 45,6,0,0,M,3,0
55,Male,African-American,Greater than 45,12,0,0,F,6,1
30,Male,Caucasian,25 - 45,0,0,0,M,4,0
34,Male,African-American,25 - 45,13,0,0,F,4,1
56,Male,Caucasian,Greater than 45,2,0,0,F,1,0
33,Male,African-American,25 - 45,4,0,0,F,6,0
28,Male,African-American,25 - 45,1,0,0,M,2,0
29,Male,African-American,25 - 45,1,0,0,F,8,0
38,Male,Caucasian,25 - 45,0,0,0,M,1,0
37,Male,Caucasian,25 - 45,0,0,0,F,3,0
33,Female,Caucasian,25 - 45,0,0,0,M,1,1
30,Male,Hispanic,25 - 45,0,0,0,F,2,0
51,Male,African-American,Greater than 45,19,1,0,F,9,0
65,Male,African-American,Greater than 45,7,0,0,M,5,0
32,Female,African-American,25 - 45,1,0,0,M,1,0
38,Male,Caucasian,25 - 45,5,0,0,F,7,1
35,Male,African-American,25 - 45,1,0,0,F,4,0
57,Male,Caucasian,Greater than 45,1,0,0,F,1,0
26,Male,Caucasian,25 - 45,1,0,0,F,3,0
23,Female,Hispanic,Less than 25,7,0,3,M,8,1
36,Female,African-American,25 - 45,4,2,0,M,6,1
33,Female,Hispanic,25 - 45,2,0,0,F,4,1
35,Male,Caucasian,25 - 45,3,0,0,F,5,1
33,Male,African-American,25 - 45,0,0,0,F,1,0
47,Male,Caucasian,Greater than 45,0,0,0,M,1,0
53,Female,Hispanic,Greater than 45,0,0,0,M,1,0
31,Male,Other,25 - 45,6,0,0,F,5,0
35,Male,Caucasian,25 - 45,1,0,0,M,4,1
36,Female,African-American,25 - 45,1,0,0,F,3,1
25,Female,Caucasian,25 - 45,0,0,0,M,3,0
52,Male,Hispanic,Greater than 45,10,0,0,F,6,0
23,Male,Hispanic,Less than 25,3,0,0,M,7,1
34,Male,African-American,25 - 45,7,0,0,M,3,0
51,Male,Caucasian,Greater than 45,6,0,0,F,3,1
24,Male,African-American,Less than 25,8,0,0,F,8,1
32,Male,Caucasian,25 - 45,0,0,0,F,2,1
43,Male,African-American,25 - 45,8,0,0,F,7,1
45,Male,African-American,Greater than 45,20,1,0,M,7,0
42,Male,African-American,25 - 45,10,0,0,M,5,1
22,Male,African-American,Less than 25,1,0,0,F,7,1
49,Male,African-American,Greater than 45,4,0,0,F,4,0
42,Male,African-American,25 - 45,0,0,0,F,1,1
40,Male,Caucasian,25 - 45,0,0,0,M,8,1
25,Male,African-American,25 - 45,2,0,1,F,7,1
25,Male,Caucasian,25 - 45,0,0,0,M,5,1
23,Male,African-American,Less than 25,0,0,0,F,5,0
21,Male,Caucasian,Less than 25,2,0,0,F,7,1
31,Male,Caucasian,25 - 45,3,0,0,M,5,0
28,Female,African-American,25 - 45,0,0,0,M,2,0
24,Male,African-American,Less than 25,11,0,0,F,9,1
45,Male,Caucasian,Greater than 45,0,0,0,F,1,0
23,Male,African-American,Less than 25,2,0,0,M,4,1
39,Male,African-American,25 - 45,7,0,0,F,8,1
25,Male,Caucasian,25 - 45,2,0,0,F,4,0
24,Male,African-American,Less than 25,1,0,1,F,2,0
46,Male,Caucasian,Greater than 45,1,0,0,F,1,0
47,Male,Caucasian,Greater than 45,3,0,0,F,1,0
54,Male,Caucasian,Greater than 45,2,0,0,M,4,1
22,Male,African-American,Less than 25,1,0,0,M,4,1
34,Female,Caucasian,25 - 45,0,0,0,M,2,0
33,Male,Caucasian,25 - 45,0,0,0,M,1,1
27,Male,Caucasian,25 - 45,1,0,0,M,6,0
29,Male,African-American,25 - 45,16,0,0,F,10,1
34,Male,Hispanic,25 - 45,3,0,0,M,2,0
32,Male,African-American,25 - 45,1,0,0,F,5,0
29,Male,African-American,25 - 45,0,0,0,M,6,0
25,Female,Caucasian,25 - 45,2,0,0,M,3,1
34,Male,Caucasian,25 - 45,16,0,0,F,6,1
55,Female,African-American,Greater than 45,1,0,0,F,1,0
27,Male,African-American,25 - 45,0,0,0,F,4,1
26,Male,African-American,25 - 45,0,0,0,M,3,0
39,Male,African-American,25 - 45,19,2,2,F,9,1
24,Male,African-American,Less than 25,1,0,0,F,7,0
29,Male,Caucasian,25 - 45,0,0,0,M,2,0
31,Female,Caucasian,25 - 45,3,0,0,F,7,1
50,Male,African-American,Greater than 45,13,0,0,F,1,1
25,Male,Hispanic,25 - 45,2,0,0,F,5,1
31,Male,African-American,25 - 45,4,0,0,F,5,1
31,Male,Other,25 - 45,0,0,0,M,2,0
26,Male,Caucasian,25 - 45,2,1,0,F,6,0
54,Male,Caucasian,Greater than 45,2,0,0,F,2,0
33,Male,African-American,25 - 45,14,0,0,F,8,1
22,Male,African-American,Less than 25,0,0,0,M,4,1
35,Male,African-American,25 - 45,8,0,1,F,9,0
30,Female,Other,25 - 45,4,0,0,F,7,1
25,Male,African-American,25 - 45,0,0,0,F,2,0
25,Male,African-American,25 - 45,0,0,0,F,5,0
44,Male,African-American,25 - 45,0,0,0,F,2,1
29,Female,Caucasian,25 - 45,2,0,0,F,7,1
46,Male,Caucasian,Greater than 45,2,0,0,F,3,1
53,Male,Caucasian,Greater than 45,0,0,0,M,1,0
24,Male,African-American,Less than 25,2,0,0,F,7,1
52,Female,African-American,Greater than 45,2,0,0,F,1,1
27,Male,African-American,25 - 45,0,0,0,M,2,1
41,Male,Caucasian,25 - 45,0,0,0,F,1,0
21,Female,African-American,Less than 25,0,0,0,F,5,1
24,Male,Caucasian,Less than 25,1,0,0,F,4,0
38,Male,Caucasian,25 - 45,8,0,0,F,2,0
23,Male,Caucasian,Less than 25,0,0,0,M,2,0
42,Male,African-American,25 - 45,0,0,0,F,1,0
32,Male,Caucasian,25 - 45,4,0,0,F,5,0
24,Male,Hispanic,Less than 25,3,0,0,M,7,1
24,Male,African-American,Less than 25,5,5,0,F,8,1
26,Male,African-American,25 - 45,4,0,0,F,8,1
50,Male,Caucasian,Greater than 45,9,0,0,F,3,1
32,Female,African-American,25 - 45,3,0,0,M,6,0
40,Male,African-American,25 - 45,13,0,0,F,9,0
25,Male,Caucasian,25 - 45,1,0,0,M,2,1
42,Male,Hispanic,25 - 45,1,0,0,F,1,0
27,Male,African-American,25 - 45,2,0,0,F,3,0
23,Male,Caucasian,Less than 25,0,0,0,F,9,1
37,Male,African-American,25 - 45,22,0,0,M,9,1
32,Male,African-American,25 - 45,1,0,0,M,4,1
38,Male,African-American,25 - 45,2,0,0,M,7,1
52,Male,Caucasian,Greater than 45,4,0,0,M,3,1
29,Male,Caucasian,25 - 45,2,0,0,F,2,0
28,Male,African-American,25 - 45,7,0,0,M,3,1
49,Male,African-American,Greater than 45,0,0,0,M,1,0
50,Male,Caucasian,Greater than 45,0,0,0,F,1,0
26,Male,Caucasian,25 - 45,2,0,0,F,2,1
34,Female,Caucasian,25 - 45,0,0,0,F,8,1
28,Female,Caucasian,25 - 45,1,0,0,F,7,0
36,Male,Caucasian,25 - 45,4,0,0,F,8,1
45,Male,African-American,Greater than 45,1,0,0,F,2,1
30,Male,African-American,25 - 45,0,0,0,F,3,1
24,Male,African-American,Less than 25,3,0,0,F,4,1
25,Male,African-American,25 - 45,0,0,0,M,2,1
25,Male,African-American,25 - 45,4,0,0,M,3,1
45,Male,Caucasian,Greater than 45,2,0,0,F,1,0
26,Male,Caucasian,25 - 45,1,0,0,F,7,1
37,Male,Other,25 - 45,2,0,0,F,1,0
24,Male,Hispanic,Less than 25,0,0,0,M,2,0
40,Male,Caucasian,25 - 45,2,0,0,M,1,0
60,Male,Caucasian,Greater than 45,1,0,0,M,1,0
33,Female,Hispanic,25 - 45,0,0,0,F,2,0
31,Male,African-American,25 - 45,6,0,0,F,9,0
53,Male,Hispanic,Greater than 45,18,0,0,F,2,0
55,Male,Hispanic,Greater than 45,0,0,0,M,1,0
36,Male,Caucasian,25 - 45,4,0,0,M,6,0
30,Male,Other,25 - 45,6,0,0,F,9,1
21,Male,African-American,Less than 25,1,0,0,F,7,1
55,Male,Caucasian,Greater than 45,0,0,0,M,1,0
22,Male,Caucasian,Less than 25,1,0,0,F,3,1
23,Female,African-American,Less than 25,1,0,0,F,3,0
24,Female,Caucasian,Less than 25,7,0,0,M,8,1
40,Female,African-American,25 - 45,13,0,0,F,10,1
57,Male,Caucasian,Greater than 45,9,0,0,F,4,1
33,Male,Caucasian,25 - 45,0,0,0,M,3,1
32,Male,Caucasian,25 - 45,2,0,0,F,1,0
47,Male,Caucasian,Greater than 45,3,0,0,F,2,0
51,Male,Caucasian,Greater than 45,6,0,0,M,1,1
22,Male,African-American,Less than 25,1,0,1,F,6,0
47,Male,Caucasian,Greater than 45,2,0,0,F,1,0
28,Male,Caucasian,25 - 45,1,0,0,F,1,1
21,Male,African-American,Less than 25,1,0,0,F,10,1
28,Male,African-American,25 - 45,5,0,0,F,8,0
44,Female,Caucasian,25 - 45,1,0,0,M,1,1
25,Male,African-American,25 - 45,0,0,0,F,4,1
34,Male,African-American,25 - 45,4,0,0,M,2,0
65,Male,Caucasian,Greater than 45,0,0,0,M,1,0
33,Male,Caucasian,25 - 45,5,0,0,F,6,1
23,Female,Caucasian,Less than 25,0,0,0,M,3,0
44,Female,Caucasian,25 - 45,0,0,0,M,1,0
21,Male,Hispanic,Less than 25,1,1,0,F,8,1
24,Male,African-American,Less than 25,1,0,0,M,3,0
51,Male,Caucasian,Greater than 45,1,0,0,M,2,0
21,Female,African-American,Less than 25,0,0,0,F,8,1
39,Male,Caucasian,25 - 45,6,0,0,F,6,0
29,Male,African-American,25 - 45,29,0,0,F,8,1
24,Male,Caucasian,Less than 25,1,0,0,F,6,0
23,Female,African-American,Less than 25,0,0,0,F,5,1
31,Male,African-American,25 - 45,11,0,0,F,10,1
35,Female,African-American,25 - 45,0,0,0,M,2,0
30,Male,Other,25 - 45,0,0,0,F,1,0
34,Male,Caucasian,25 - 45,8,0,0,F,7,0
39,Female,African-American,25 - 45,4,0,0,F,6,0
29,Male,African-American,25 - 45,6,0,0,M,2,0
51,Male,Caucasian,Greater than 45,0,0,0,M,1,0
22,Male,Caucasian,Less than 25,1,0,0,F,7,0
29,Male,Caucasian,25 - 45,2,0,0,F,2,0
35,Male,Caucasian,25 - 45,8,0,0,F,8,1
32,Male,Caucasian,25 - 45,6,0,0,F,2,1
33,Male,Caucasian,25 - 45,3,0,0,M,4,1
58,Male,Caucasian,Greater than 45,5,0,0,F,3,1
54,Male,Other,Greater than 45,0,0,0,F,1,0
30,Male,African-American,25 - 45,3,0,0,F,2,0
33,Male,African-American,25 - 45,2,0,0,F,9,1
24,Male,African-American,Less than 25,0,0,0,F,3,1
48,Male,African-American,Greater than 45,10,0,0,F,4,0
23,Male,African-American,Less than 25,0,0,0,M,8,0
23,Male,Caucasian,Less than 25,2,0,0,F,7,1
47,Male,Asian,Greater than 45,1,0,0,M,1,0
21,Male,Other,Less than 25,0,0,0,F,4,0
29,Male,African-American,25 - 45,0,0,0,M,9,1
48,Male,Caucasian,Greater than 45,2,0,0,F,1,0
37,Male,Caucasian,25 - 45,4,0,0,M,4,1
50,Male,Caucasian,Greater than 45,3,0,0,F,3,0
19,Male,African-American,Less than 25,3,0,0,F,8,1
39,Male,Caucasian,25 - 45,2,0,0,M,3,0
49,Male,African-American,Greater than 45,13,2,0,F,3,0
58,Male,Caucasian,Greater than 45,2,0,0,F,5,0
31,Male,African-American,25 - 45,6,0,0,F,8,0
23,Male,African-American,Less than 25,1,0,0,M,7,0
23,Female,African-American,Less than 25,0,0,0,F,3,1
31,Male,Caucasian,25 - 45,17,0,0,F,8,1
33,Male,Other,25 - 45,0,0,0,F,1,1
57,Male,Caucasian,Greater than 45,6,0,0,F,2,0
31,Female,Caucasian,25 - 45,0,0,0,M,2,0
57,Male,African-American,Greater than 45,19,0,0,F,6,0
57,Male,Caucasian,Greater than 45,12,0,0,M,5,0
29,Male,African-American,25 - 45,6,0,0,M,7,1
30,Male,African-American,25 - 45,0,0,0,M,1,1
45,Male,African-American,Greater than 45,11,0,0,F,3,0
42,Male,Caucasian,25 - 45,0,0,0,F,5,0
48,Male,Other,Greater than 45,7,0,0,F,2,0
29,Male,African-American,25 - 45,12,0,2,F,8,1
23,Male,Caucasian,Less than 25,0,0,0,F,4,0
28,Female,Caucasian,25 - 45,0,0,0,F,2,0
41,Male,African-American,25 - 45,3,0,0,F,7,0
25,Male,African-American,25 - 45,1,0,0,M,2,1
34,Female,Caucasian,25 - 45,3,0,0,M,5,0
53,Male,African-American,Greater than 45,26,0,0,F,5,1
28,Female,African-American,25 - 45,1,0,0,F,3,1
27,Male,African-American,25 - 45,0,0,0,F,2,0
39,Male,African-American,25 - 45,4,0,0,F,4,0
55,Female,Caucasian,Greater than 45,6,0,0,F,4,0
27,Male,African-American,25 - 45,4,0,0,F,5,1
30,Male,Caucasian,25 - 45,7,0,0,F,10,1
31,Male,African-American,25 - 45,15,3,0,M,10,1
20,Male,African-American,Less than 25,1,0,0,M,9,1
26,Male,Caucasian,25 - 45,2,0,0,F,9,1
44,Male,African-American,25 - 45,7,0,0,F,5,1
33,Male,African-American,25 - 45,17,0,0,F,10,1
34,Male,Caucasian,25 - 45,0,0,0,F,1,1
27,Male,Caucasian,25 - 45,0,0,0,M,2,0
21,Male,African-American,Less than 25,1,0,0,F,7,1
29,Male,African-American,25 - 45,4,0,0,F,2,0
27,Male,African-American,25 - 45,7,0,0,F,6,0
24,Female,Caucasian,Less than 25,0,0,0,F,8,0
29,Male,African-American,25 - 45,0,0,0,F,5,1
20,Male,Caucasian,Less than 25,0,0,0,F,3,0
23,Female,Caucasian,Less than 25,0,0,0,F,3,0
48,Female,African-American,Greater than 45,0,0,0,M,1,0
34,Male,African-American,25 - 45,0,0,0,M,1,1
46,Male,African-American,Greater than 45,1,0,0,M,6,1
41,Female,Caucasian,25 - 45,3,0,0,F,5,0
26,Male,African-American,25 - 45,3,0,0,F,6,1
37,Male,African-American,25 - 45,11,0,0,F,8,1
54,Female,Caucasian,Greater than 45,7,0,0,F,5,0
25,Female,African-American,25 - 45,5,0,0,M,10,0
22,Female,Caucasian,Less than 25,2,0,0,F,3,0
32,Male,African-American,25 - 45,7,0,0,F,1,0
44,Male,African-American,25 - 45,0,0,0,M,1,0
28,Male,African-American,25 - 45,1,0,0,F,1,0
60,Male,African-American,Greater than 45,3,0,0,M,1,0
49,Male,Caucasian,Greater than 45,0,0,0,F,1,0
32,Male,African-American,25 - 45,9,0,0,F,4,0
30,Male,African-American,25 - 45,10,0,0,M,4,1
52,Male,Caucasian,Greater than 45,0,0,0,F,1,0
27,Female,African-American,25 - 45,1,0,0,M,10,0
34,Male,African-American,25 - 45,0,0,0,F,10,0
55,Male,African-American,Greater than 45,5,0,0,F,4,1
37,Male,African-American,25 - 45,6,0,0,M,6,0
33,Male,African-American,25 - 45,0,0,0,M,7,0
22,Male,African-American,Less than 25,0,0,0,F,6,1
27,Female,African-American,25 - 45,0,0,0,M,2,0
20,Male,African-American,Less than 25,0,0,0,F,5,1
33,Male,Caucasian,25 - 45,0,0,0,F,2,0
26,Male,African-American,25 - 45,0,0,0,M,2,0
29,Male,African-American,25 - 45,0,0,0,M,5,0
32,Male,African-American,25 - 45,1,0,0,M,3,0
37,Male,Caucasian,25 - 45,4,0,0,M,1,0
31,Male,African-American,25 - 45,15,0,0,F,10,0
29,Male,African-American,25 - 45,6,0,0,F,8,1
31,Male,African-American,25 - 45,6,0,0,F,4,0
36,Female,Caucasian,25 - 45,2,0,0,F,3,0
35,Male,African-American,25 - 45,4,0,0,M,6,0
37,Female,African-American,25 - 45,1,0,0,F,1,0
34,Male,Caucasian,25 - 45,5,0,0,M,2,1
20,Male,Caucasian,Less than 25,1,0,0,M,5,1
50,Female,African-American,Greater than 45,12,0,0,M,6,1
24,Male,Caucasian,Less than 25,8,0,0,F,9,1
29,Male,African-American,25 - 45,8,0,1,M,9,1
45,Female,African-American,Greater than 45,1,0,0,F,1,0
34,Male,Caucasian,25 - 45,2,0,0,F,7,1
70,Male,African-American,Greater than 45,0,0,0,M,1,0
26,Male,African-American,25 - 45,2,0,0,F,4,0
23,Male,African-American,Less than 25,4,1,0,F,9,0
27,Male,Caucasian,25 - 45,5,0,0,M,4,0
44,Male,Caucasian,25 - 45,6,0,0,F,6,1
23,Male,African-American,Less than 25,2,0,0,M,3,1
26,Male,African-American,25 - 45,0,0,0,M,5,0
23,Female,Caucasian,Less than 25,2,0,0,M,6,0
27,Male,African-American,25 - 45,3,0,0,F,9,1
46,Female,Caucasian,Greater than 45,1,0,0,F,2,0
27,Female,African-American,25 - 45,1,1,0,F,5,0
45,Male,Caucasian,Greater than 45,7,0,0,F,2,0
42,Male,African-American,25 - 45,1,0,0,M,5,0
24,Female,Caucasian,Less than 25,3,0,1,M,5,1
20,Male,African-American,Less than 25,2,1,1,F,8,1
49,Male,Caucasian,Greater than 45,3,0,0,F,4,0
29,Male,Caucasian,25 - 45,8,0,0,M,9,1
29,Male,Hispanic,25 - 45,0,0,0,F,2,0
52,Female,Caucasian,Greater than 45,1,0,0,F,1,0
37,Male,Hispanic,25 - 45,4,0,0,M,1,1
26,Male,African-American,25 - 45,1,0,0,M,3,0
53,Male,African-American,Greater than 45,15,0,0,F,1,1
47,Male,Hispanic,Greater than 45,1,0,0,F,1,0
38,Male,African-American,25 - 45,0,0,0,M,8,1
25,Male,African-American,25 - 45,1,0,0,F,6,0
21,Male,African-American,Less than 25,1,1,0,F,10,1
48,Male,African-American,Greater than 45,0,0,0,M,1,0
40,Female,Caucasian,25 - 45,1,0,0,F,2,0
24,Female,Other,Less than 25,0,0,0,F,3,0
22,Male,African-American,Less than 25,0,0,0,F,4,1
36,Male,African-American,25 - 45,4,0,0,M,8,0
38,Male,Caucasian,25 - 45,2,0,0,M,2,0
23,Male,Other,Less than 25,0,0,0,F,3,1
54,Male,Other,Greater than 45,2,0,0,M,1,0
24,Male,Hispanic,Less than 25,1,0,0,F,4,0
44,Female,Caucasian,25 - 45,0,0,0,M,1,1
23,Female,African-American,Less than 25,2,0,0,F,7,1
64,Male,Caucasian,Greater than 45,0,0,0,M,1,0
38,Male,Caucasian,25 - 45,5,0,0,M,5,1
45,Female,Other,Greater than 45,0,0,0,M,1,0
49,Male,African-American,Greater than 45,1,0,0,F,5,0
45,Female,African-American,Greater than 45,3,0,0,F,7,0
33,Male,Asian,25 - 45,0,0,0,M,1,0
44,Male,Hispanic,25 - 45,2,0,0,F,2,0
51,Male,African-American,Greater than 45,3,0,0,F,1,0
50,Male,African-American,Greater than 45,0,0,0,F,1,0
33,Male,Caucasian,25 - 45,2,0,2,M,2,0
54,Female,Caucasian,Greater than 45,0,0,0,M,1,0
28,Male,Hispanic,25 - 45,3,0,0,F,5,1
33,Male,Caucasian,25 - 45,14,0,0,F,9,0
42,Male,African-American,25 - 45,17,0,0,M,7,1
34,Male,Caucasian,25 - 45,3,0,0,F,1,0
38,Male,Caucasian,25 - 45,2,0,0,F,3,1
21,Male,African-American,Less than 25,1,0,0,F,9,1
33,Male,African-American,25 - 45,5,0,0,F,4,0
32,Male,African-American,25 - 45,9,0,0,M,7,1
45,Male,Caucasian,Greater than 45,1,0,0,M,1,0
30,Male,Caucasian,25 - 45,1,0,0,F,8,1
29,Female,African-American,25 - 45,0,0,0,F,10,0
44,Male,African-American,25 - 45,3,0,0,M,3,0
51,Female,Caucasian,Greater than 45,0,0,0,M,1,1
28,Female,African-American,25 - 45,0,0,0,F,3,0
27,Male,Caucasian,25 - 45,1,0,0,F,3,0
28,Male,Hispanic,25 - 45,16,0,0,F,10,1
30,Female,African-American,25 - 45,0,0,0,F,2,0
32,Male,African-American,25 - 45,0,0,0,M,7,0
